,contributors,coordinates,created_at,entities,extended_entities,favorite_count,favorited,filter_level,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,retweeted,retweeted_status,source,text,timestamp_ms,truncated,user
110,,,Thu Jun 30 16:48:52 +0000 2016,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}], 'symbols': []}",,0,False,low,,748558937511854080,748558937511854080,British_Airways,7.485048392152556e+17,748504839215255552,18332190.0,18332190,False,en,,,,,,0,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@British_Airways Thank you. It was on Tuesday and I don't know CSE name but want to thank him for helping me to come home on time :),1467305332912,False,"{'id': 786565688, 'id_str': '786565688', 'name': 'Marija Starcevic', 'screen_name': 'ShareHappyPlace', 'location': None, 'url': None, 'description': 'Still Hanson Girl cannot live without music, poetry, writing, inspiring movies, sea side, travelling and foreign languages', 'protected': False, 'verified': False, 'followers_count': 315, 'friends_count': 883, 'listed_count': 3, 'favourites_count': 110, 'statuses_count': 311, 'created_at': 'Tue Aug 28 08:54:51 +0000 2012', 'utc_offset': 10800, 'time_zone': 'Athens', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'B2A28F', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/468309375778430976/IXM66dxZ.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/468309375778430976/IXM66dxZ.jpeg', 'profile_background_tile': False, 'profile_link_color': 'F4E0BA', 'profile_sidebar_border_color': 'C69587', 'profile_sidebar_fill_color': 'D8B196', 'profile_text_color': 'E7C7AC', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/575401634341089280/6Hy3fc-M_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/575401634341089280/6Hy3fc-M_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/786565688/1413138984', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
111,,,Thu Jun 30 16:49:10 +0000 2016,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}], 'symbols': []}",,0,False,low,,748559011675508739,748559011675508739,British_Airways,7.485558598154322e+17,748555859815432193,18332190.0,18332190,False,en,,,,,,0,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@British_Airways it gets better; after i left the desk and got to my hotel discovered they gave me another passengers luggage tag,1467305350594,False,"{'id': 2204991, 'id_str': '2204991', 'name': 'Dr Evil', 'screen_name': 'DrEvil', 'location': 'under a volcano', 'url': 'http://flickr.com/photos/u07ch', 'description': 'Some will burn all will pay', 'protected': False, 'verified': False, 'followers_count': 137, 'friends_count': 133, 'listed_count': 4, 'favourites_count': 62, 'statuses_count': 3921, 'created_at': 'Sun Mar 25 20:29:08 +0000 2007', 'utc_offset': 3600, 'time_zone': 'London', 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '2FC2EF', 'profile_sidebar_border_color': '181A1E', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1001322696/unnamed_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1001322696/unnamed_normal.jpg', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
112,,,Thu Jun 30 16:49:41 +0000 2016,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}], 'symbols': []}",,0,False,low,,748559141531172864,748559141531172864,British_Airways,7.485558598154322e+17,748555859815432193,18332190.0,18332190,False,en,,,,,,0,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@British_Airways am on phone with GCH line,1467305381554,False,"{'id': 2204991, 'id_str': '2204991', 'name': 'Dr Evil', 'screen_name': 'DrEvil', 'location': 'under a volcano', 'url': 'http://flickr.com/photos/u07ch', 'description': 'Some will burn all will pay', 'protected': False, 'verified': False, 'followers_count': 137, 'friends_count': 133, 'listed_count': 4, 'favourites_count': 62, 'statuses_count': 3922, 'created_at': 'Sun Mar 25 20:29:08 +0000 2007', 'utc_offset': 3600, 'time_zone': 'London', 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '2FC2EF', 'profile_sidebar_border_color': '181A1E', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1001322696/unnamed_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1001322696/unnamed_normal.jpg', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
113,,,Thu Jun 30 16:49:55 +0000 2016,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}], 'symbols': []}",,0,False,low,,748559199882326018,748559199882326018,British_Airways,,,18332190.0,18332190,False,en,,,,,,0,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@British_Airways trying to pay balance of holiday - deadline 02/07 - but your website isn't working &amp; no one answering phone. Help!,1467305395466,False,"{'id': 26993363, 'id_str': '26993363', 'name': 'Laura W', 'screen_name': 'laurawalkley', 'location': None, 'url': None, 'description': ""Lawyer and lover of nature and words.  All views my own - who else's would they be?"", 'protected': False, 'verified': False, 'followers_count': 43, 'friends_count': 273, 'listed_count': 1, 'favourites_count': 575, 'statuses_count': 177, 'created_at': 'Fri Mar 27 12:26:12 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C6E2EE', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_tile': False, 'profile_link_color': '1F98C7', 'profile_sidebar_border_color': 'C6E2EE', 'profile_sidebar_fill_color': 'DAECF4', 'profile_text_color': '663B12', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/487328546311118848/5jFMnQjd_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/487328546311118848/5jFMnQjd_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/26993363/1405023177', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
114,,,Thu Jun 30 16:51:21 +0000 2016,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}], 'symbols': []}",,0,False,low,,748559561083215873,748559561083215873,British_Airways,,,18332190.0,18332190,False,en,,,,,,0,False,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@British_Airways Trying to check into flight home to San Diego tomorrow. Web site tells us we need US Visas. Clearly not true. Help?,1467305481583,False,"{'id': 11025642, 'id_str': '11025642', 'name': 'Greg van Eekhout', 'screen_name': 'gregvaneekhout', 'location': 'San Diego', 'url': 'http://www.writingandsnacks.com', 'description': 'Writer. The Daniel Blackland Trilogy (Tor Books): California Bones, Pacific Fire, Dragon Coast. Also The Boy at the End of the World, Kid vs. Squid, Norse Code.', 'protected': False, 'verified': False, 'followers_count': 3105, 'friends_count': 991, 'listed_count': 266, 'favourites_count': 1912, 'statuses_count': 59492, 'created_at': 'Mon Dec 10 18:52:37 +0000 2007', 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C6E2EE', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_tile': False, 'profile_link_color': '1F98C7', 'profile_sidebar_border_color': 'C6E2EE', 'profile_sidebar_fill_color': 'DAECF4', 'profile_text_color': '663B12', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/625465959273213952/g3j93z8m_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/625465959273213952/g3j93z8m_normal.jpg', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
115,,,Thu Jun 30 16:52:00 +0000 2016,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}], 'symbols': []}",,0,False,low,,748559725407670272,748559725407670272,British_Airways,,,18332190.0,18332190,False,en,,,,,,0,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@British_Airways BA2964 delayed yet again. Easily the 5th time since since start of May you have made me late home. Time to switch from BA!,1467305520761,False,"{'id': 76159898, 'id_str': '76159898', 'name': 'Sara Mechan', 'screen_name': 'saramechan', 'location': None, 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 13, 'friends_count': 153, 'listed_count': 0, 'favourites_count': 45, 'statuses_count': 272, 'created_at': 'Mon Sep 21 22:06:37 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png', 'default_profile': True, 'default_profile_image': True, 'following': None, 'follow_request_sent': None, 'notifications': None}"
116,,,Thu Jun 30 16:52:17 +0000 2016,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}], 'symbols': []}",,0,False,low,,748559795280556034,748559795280556034,British_Airways,7.48553655075373e+17,748553655075373056,18332190.0,18332190,False,en,"{'id': 'a706056af36e6106', 'url': 'https://api.twitter.com/1.1/geo/id/a706056af36e6106.json', 'place_type': 'city', 'name': 'Lauf an der Pegnitz', 'full_name': 'Lauf an der Pegnitz, Deutschland', 'country_code': 'DE', 'country': 'Deutschland', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[11.186853, 49.464794], [11.186853, 49.575172], [11.351062, 49.575172], [11.351062, 49.464794]]]}, 'attributes': {}}",,,,,0,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@British_Airways I guess you guys aren't jealous at all because the British pound shows its weakness. Anyway cheers mate.,1467305537420,False,"{'id': 154854919, 'id_str': '154854919', 'name': 'HerrMarschel', 'screen_name': 'MrMarschel', 'location': 'Westdeutschland', 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 101, 'friends_count': 269, 'listed_count': 3, 'favourites_count': 19, 'statuses_count': 3175, 'created_at': 'Sat Jun 12 11:30:29 +0000 2010', 'utc_offset': 7200, 'time_zone': 'Berlin', 'geo_enabled': True, 'lang': 'de', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/111427254/norwegische_fjorde_1600x1200.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/111427254/norwegische_fjorde_1600x1200.jpg', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/425751142694277120/Zuecfmlf_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/425751142694277120/Zuecfmlf_normal.jpeg', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
117,,,Thu Jun 30 16:52:29 +0000 2016,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}], 'symbols': []}",,0,False,low,,748559847256371200,748559847256371200,British_Airways,,,18332190.0,18332190,False,en,,,,,,0,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@British_Airways Hi there, I just upgraded my account to Exec club and its not letting me login, keeps redirecting to same page...",1467305549812,False,"{'id': 218915226, 'id_str': '218915226', 'name': 'Mike Fensom', 'screen_name': 'MikeFensom', 'location': 'Brixton, London', 'url': None, 'description': ""Sporadic twitterings from a smalltime TV person. Views are mostly other people's that I pass off as my own."", 'protected': False, 'verified': False, 'followers_count': 209, 'friends_count': 1191, 'listed_count': 2, 'favourites_count': 1000, 'statuses_count': 1053, 'created_at': 'Tue Nov 23 14:05:30 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/494542951515979777/XGTwbGyK_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/494542951515979777/XGTwbGyK_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/218915226/1347980673', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
118,,,Thu Jun 30 16:52:34 +0000 2016,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}], 'symbols': []}",,0,False,low,,748559868039139329,748559868039139329,British_Airways,7.472154848320676e+17,747215484832067585,18332190.0,18332190,False,en,,,,,,0,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@British_Airways Hi, any update on this?",1467305554767,False,"{'id': 153531578, 'id_str': '153531578', 'name': 'Callum Hale-Thomson', 'screen_name': 'young_barista', 'location': 'London', 'url': None, 'description': 'Former teenage barista, occasionally found @terrone', 'protected': False, 'verified': False, 'followers_count': 1655, 'friends_count': 900, 'listed_count': 72, 'favourites_count': 24, 'statuses_count': 3629, 'created_at': 'Tue Jun 08 20:15:15 +0000 2010', 'utc_offset': 3600, 'time_zone': 'London', 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/482303457/callumpic70012.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/482303457/callumpic70012.jpg', 'profile_background_tile': True, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/422473449248813056/G7uIw4Wj_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/422473449248813056/G7uIw4Wj_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/153531578/1399119086', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
119,,,Thu Jun 30 16:55:14 +0000 2016,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}], 'symbols': []}",,0,False,low,,748560538016321536,748560538016321536,British_Airways,,,18332190.0,18332190,False,en,,,,,,0,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@British_Airways all be flights out of Gatwick north delayed, no info customer service useless. Other airlines OK what's going on",1467305714502,False,"{'id': 56363034, 'id_str': '56363034', 'name': ""Karl O'Grady"", 'screen_name': 'karlog100', 'location': 'London', 'url': None, 'description': 'God Chaser, looking for more of the big man', 'protected': False, 'verified': False, 'followers_count': 10, 'friends_count': 5, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 9, 'created_at': 'Mon Jul 13 12:47:20 +0000 2009', 'utc_offset': 3600, 'time_zone': 'London', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/311322132/pic17_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/311322132/pic17_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
120,,,Thu Jun 30 16:55:34 +0000 2016,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}], 'symbols': []}",,0,False,low,,748560622560878592,748560622560878592,British_Airways,7.485564938390323e+17,748556493839032321,18332190.0,18332190,False,en,,,,,,0,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@British_Airways Ok thanks for the reply.,1467305734659,False,"{'id': 605344758, 'id_str': '605344758', 'name': 'Jez Griggs', 'screen_name': 'jpgbuz', 'location': None, 'url': None, 'description': 'Former RAF Tornado & Red Arrows Pilot. Now NJE Pilot & Part Time Tractor Driver. Hopeful LFC fan...', 'protected': False, 'verified': False, 'followers_count': 149, 'friends_count': 219, 'listed_count': 4, 'favourites_count': 38, 'statuses_count': 675, 'created_at': 'Mon Jun 11 09:16:23 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/556437162389168129/BQR8h9f8_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/556437162389168129/BQR8h9f8_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/605344758/1363083415', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
121,,,Thu Jun 30 17:01:18 +0000 2016,"{'hashtags': [{'text': 'wasteofspace', 'indices': [119, 132]}], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}], 'symbols': []}",,0,False,low,,748562064340320256,748562064340320256,British_Airways,,,18332190.0,18332190,False,en,,,,,,0,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@British_Airways you fail so hard at airlines. T5 chaos, no-one's got a clue and I'm about to miss my friend's wedding #wasteofspace",1467306078406,False,"{'id': 139770847, 'id_str': '139770847', 'name': 'Jon', 'screen_name': 'Dumb_Brit', 'location': None, 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 2, 'friends_count': 4, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 1, 'created_at': 'Mon May 03 16:43:44 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png', 'default_profile': True, 'default_profile_image': True, 'following': None, 'follow_request_sent': None, 'notifications': None}"
122,,,Thu Jun 30 17:03:32 +0000 2016,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}], 'symbols': []}",,0,False,low,,748562626532229120,748562626532229120,British_Airways,7.48558819576406e+17,748558819576406016,18332190.0,18332190,False,en,,,,,,0,False,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",@British_Airways well I'm surprised they weren't found by the cleaners who came on when we got off. So who do we contact at Gatwick?,1467306212443,False,"{'id': 806663958, 'id_str': '806663958', 'name': 'Nicole Nevin', 'screen_name': 'nevin_nicole', 'location': 'London', 'url': 'http://www.ingletonwood.co.uk/our-services/interior-design/', 'description': 'Fully qualified architect specialising in internal refurbishment and interior design projects.', 'protected': False, 'verified': False, 'followers_count': 19, 'friends_count': 19, 'listed_count': 1, 'favourites_count': 0, 'statuses_count': 8, 'created_at': 'Thu Sep 06 12:01:44 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2669321224/cd0b18f04fcabc1f27ab8a161b825e53_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2669321224/cd0b18f04fcabc1f27ab8a161b825e53_normal.jpeg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
123,,,Thu Jun 30 17:04:24 +0000 2016,"{'hashtags': [{'text': 'delayedbaggage', 'indices': [114, 129]}], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}], 'symbols': []}",,0,False,low,,748562845890023428,748562845890023428,British_Airways,,,18332190.0,18332190,False,en,,,,,,0,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@British_Airways I need a written report to send to my insurer as proof of delay to my baggage. Who do I contact? #delayedbaggage,1467306264742,False,"{'id': 43217473, 'id_str': '43217473', 'name': 'Linda Arterberry', 'screen_name': 'lindaronn', 'location': 'San Diego, CA', 'url': 'http://www.lindaronn.com', 'description': 'Swede enjoying life in southern California with husband, daughter and dog.', 'protected': False, 'verified': False, 'followers_count': 134, 'friends_count': 87, 'listed_count': 3, 'favourites_count': 1214, 'statuses_count': 1388, 'created_at': 'Thu May 28 22:52:04 +0000 2009', 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2316819057/aod1sgfxj9slf93mmh8q_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2316819057/aod1sgfxj9slf93mmh8q_normal.jpeg', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
124,,,Thu Jun 30 17:07:59 +0000 2016,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'British_Airways', 'name': 'British Airways', 'id': 18332190, 'id_str': '18332190', 'indices': [0, 16]}], 'symbols': []}",,0,False,low,,748563745677410304,748563745677410304,British_Airways,7.485607859793592e+17,748560785979359232,18332190.0,18332190,False,en,,,,,,0,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@British_Airways I've phoned and apparently my luggage will be with me tomorrow. I've spent 2 hours of my day chasing it. 1/2,1467306479268,False,"{'id': 44147862, 'id_str': '44147862', 'name': 'Kimberly Ewen', 'screen_name': 'Kimberlyyy_x', 'location': 'Aberdeen', 'url': None, 'description': 'if you dream it you can do it', 'protected': False, 'verified': False, 'followers_count': 89, 'friends_count': 343, 'listed_count': 2, 'favourites_count': 618, 'statuses_count': 13488, 'created_at': 'Tue Jun 02 16:15:50 +0000 2009', 'utc_offset': 3600, 'time_zone': 'London', 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': '696969', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '696969', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/747249864984174594/lOS2wQTd_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/747249864984174594/lOS2wQTd_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/44147862/1466993228', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}"
